feature,weight,direction,bucket,source,snippet
nclu,0.7637467134975536,AI,other,openwebtext,"ssons.[1]:p.59 Reflecting on his years growing up in South Carolina, including how he and playmates used worn down broom handles for bats, Doby "
nclu,0.7637467134975536,AI,other,openwebtext,"led the NNL in triples (six).[15] Manager Biz Mackey led the Eagles, including Doby, Monte Irvin and Johnny Davis, to the Negro World Series cha"
nclu,0.7637467134975536,AI,other,openwebtext,iscussed for weeks and thrown up on the whiteboard. What if the game included voice recognition so you could actually talk to characters? What i
nclu,0.7637467134975536,AI,other,openwebtext,g an engine for the sequel--such as id's Quake III engine--the team concluded that no outside technology was a good match for Valve's ambitious 
nclu,0.7637467134975536,AI,other,openwebtext,"s a commercial that sells your autobiography. Provide an answer that includes information about where you grew up, where you went to school, you"
nclu,0.7637467134975536,AI,other,openwebtext,passion and focus relating to the position. He stays on message and concludes by leaving the door open for additional questions about his educat
nclu,0.7637467134975536,AI,other,openwebtext,alf-truth into the equation and all of a sudden the complete product including the fabricated component of the accusation becomes plausible. Hal
nclu,0.7637467134975536,AI,other,openwebtext,"I, namely to integrate the Church’s message into men’s hearts (which includes their passions).  The Death Star is the Culture of Death  The Deat"
hout,0.763128742334728,AI,other,openwebtext," assaulting her.""  The jury is shown pictures of Anita's injuries. Without the interrogation tape of her admitting to causing some of the cuts, "
hout,0.763128742334728,AI,other,openwebtext," of Larry Doby:  After the game, Doby quickly showered and dressed without incident in the Cleveland clubhouse. His escort, Louis Jones, then to"
hout,0.763128742334728,AI,other,openwebtext," spring training and during the regular season, in many cities, throughout his playing career.[1]:p.52  The Indians had a doubleheader against t"
hout,0.763128742334728,AI,other,openwebtext,"nous Big Brother-like figure who appears on television monitors throughout the city. Half-Life 2, like the original, would be a voyage of discov"
hout,0.763128742334728,AI,other,openwebtext," travels, and interests.  Repeat Key Accomplishment Statements  Throughout the interview you will be asked numerous questions about your attitud"
hout,0.763128742334728,AI,other,openwebtext,oses. The interviewer may be just curious about your personal life without getting into illegal questions. He may also want to know how well rou
hout,0.763128742334728,AI,other,openwebtext,"acting in your interest, either out of fear or out of love. A king without an army is all but defenceless. When the crowd is indifferent to your"
hout,0.763128742334728,AI,other,openwebtext,"late themselves, but they too cannot commit fully to the endeavour without arousing suspicion, distrust and eventually: contempt.  6.) Building "
hout,0.763128742334728,AI,other,openwebtext,"story, this may not interest you … or will just be incoherent. But without further ado, let me start at the beginning, a long time ago, in an Ec"
hout,0.763128742334728,AI,other,openwebtext,"and even love for other human beings. This mindset cannot be lived without having one’s emotions eventually erupt forth in treason, for nature r"
ch as,0.7608131649536757,AI,other,openwebtext,lf-Life). While Valve looked at licensing an engine for the sequel--such as id's Quake III engine--the team concluded that no outside technology 
ch as,0.7608131649536757,AI,other,openwebtext,"n on the idea of building familial relationships between characters such as Eli Vance, a scientist, and Alyx, his daughter. ""Characters in games "
ch as,0.7608131649536757,AI,other,openwebtext,"both set and achieved. Ideally, this should be a professional goal; such as improved time management skills, achieved new performance targets, or"
ch as,0.7608131649536757,AI,other,openwebtext,"ot admit to any personal quality that might hamper job performance, such as procrastination, laziness or lack of concentration. Choose something "
ch as,0.7608131649536757,AI,other,openwebtext,"ve you that reference for a job, or happily commit to small favours such as signing off on your work. They should not be an impediment, a threat "
ch as,0.7608131649536757,AI,other,openwebtext,"ast on the surface, is at first hostile to various good characters (such as Luke), just as man’s disordered passions are repulsed by goodness (an"
ch as,0.7608131649536757,AI,other,openwebtext,"). Furthermore, Chewbacca is closely associated with Han Solo more, such as human passions are more closely associated with the laity. But, as st"
ch as,0.7608131649536757,AI,other,openwebtext,"primary aim: they had a candidate in place, everywhere, in time. As each association chose – or grudgingly accepted – its candidate, the work of "
ch as,0.7608131649536757,AI,other,openwebtext,"ted some of the most bloodthirsty butchers of the Third Reich - men such as Klaus Barbie, Joseph Mengele, Adolf Eichmann, Otto Skorzeny, and Rein"
ch as,0.7608131649536757,AI,other,openwebtext,and Reinhard Gehlen.  Henry's depravity pales in the shadows of men such as these. Henry probably couldn't even hold his own against some of the 
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"ght now. I need to call 911.' And I was about to hand it to her and we're all in the same room and Robert looks at me and says, 'Drew if you giv"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"w the truth, through my eyes. What happened -- I'm not the person they're trying to portray me to be.""  ANITA'S STORY  Just 11 hours after shoot"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"er Ray Brown of the Homestead Grays:  My first time up, Josh said, 'We're going to find out if you can hit a fastball.' I singled. Next time up,"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"ut if you can hit a fastball.' I singled. Next time up, Josh said, 'We're going to find out if you can hit a curveball.' I singled. Third time u"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"ine in the sand and put a stick in the ground and say, 'This is it. We're ready,'"" he says. ""That moment, I'm happy to say, is right now. We fin"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext," we now know when it will be done.""  OK, so when will it be done?  ""We're going to launch the product at E3 and we're going to ship it on Septem"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,th the objective on your resume and the skills and accomplishments you're communicating to the interviewer. Your answer should be employer-cente
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext," do you see as some of the key success factors for this position?""  We're considering two other candidates for this position. Why should we hire"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"th a world-weary attitude: bad schools, no jobs, drug addiction.  They're right to worry: McDowell County has been the iconic symbol of poverty "
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext,"the startup was our baby. I summed it up once like this: ""It's like we're married, but we're not fucking."" Several people used that word ""marrie"
're ,0.7576539476857617,AI,straight_quotes/apostrophe,openwebtext," baby. I summed it up once like this: ""It's like we're married, but we're not fucking."" Several people used that word ""married."" It's a far more"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"m The Kid From Cleveland.[39]:p.115 With additional income available due to the post-season run and Series championship, Doby and his wife attemp"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"7]:p.61 Indians general manager Hank Greenberg reduced Doby's salary due to the lower home run numbers despite Doby, who attributed the lower num"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"hit a nerve: Michael was known to have a mentally abusive upbringing due to how his father treated him, yet he stood accused of physically abusin"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,o things correctly. The student who was incapable but became capable due to the master’s input elicits a sense of accomplishment within the maste
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"just as John XXIII failed to prepare the Church for the modern world due to his untimely death. Obi-Wan’s defeat of Maul, while praiseworthy, did"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"to their passions.  Most importantly, we see Han Solo bound to Jabba due to a past debt, just as the laity is more often enslaved by the desires "
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"suspended after his involvement in multiple motor vehicle accidents, due to reckless driving. He has also claimed that he suffered physical injur"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext," “and they get letters in the mail a couple of months later saying, ‘Due to extensive investigation of this complaint, we didn’t find any wrongdo"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"heir belly. The limited resource we had in [our area] was originally due to be directed to us. That would have already been a stretch, but once c"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"ceiving their shortlists only hours before the selection meeting was due to take place. For the lucky shortlistees, this sometimes involved a mad"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"exes are long gone (the Pocahontas burned down in the 1980s, perhaps due to arson) and the remaining buildings along McDowell Street are mostly e"
ue to,0.7563972824072015,AI,function_word_fragment,openwebtext,"ing 37-inch coal. He says that he'd never been hurt, never lost time due to an accident, and never been written up. He retired in 2003. Still, he"
 inc,0.7508023413031696,AI,other,openwebtext,"aid.  Not so, says Robert's daughter Stephanie, who witnessed the same incident.  ""She came downstairs and was yelling at me, 'Do you see this? "
 inc,0.7508023413031696,AI,other,openwebtext,"er husband:  ""And she started to tell a second story and I noticed the inconsistencies between that first story and that second story..."" Det. M"
 inc,0.7508023413031696,AI,other,openwebtext,"lessons.[1]:p.59 Reflecting on his years growing up in South Carolina, including how he and playmates used worn down broom handles for bats, Dob"
 inc,0.7508023413031696,AI,other,openwebtext,"d led the NNL in triples (six).[15] Manager Biz Mackey led the Eagles, including Doby, Monte Irvin and Johnny Davis, to the Negro World Series c"
 inc,0.7508023413031696,AI,other,openwebtext,"?"" Gabe Newell  Making a revolutionary sequel wouldn't be easy. So, to increase the chances of success, Newell told the team that, at least init"
 inc,0.7508023413031696,AI,other,openwebtext, discussed for weeks and thrown up on the whiteboard. What if the game included voice recognition so you could actually talk to characters? What
 inc,0.7508023413031696,AI,other,openwebtext," as a commercial that sells your autobiography. Provide an answer that includes information about where you grew up, where you went to school, y"
 inc,0.7508023413031696,AI,other,openwebtext,"tions for employers. Give examples of your effectiveness, which should include specific skills and statistics.  Where do you see yourself five y"
 inc,0.7508023413031696,AI,other,openwebtext,"igence and showing the proper respect, you assuage this insecurity and increase your odds of success with the group.  Should the group leader fe"
 inc,0.7508023413031696,AI,other,openwebtext,"han the disdain of the powerful. The prior can carry you to heights of incredible lustre, whilst the latter may plummet you to depths of unimagi"
 inc,0.7508023413031696,AI,other,openwebtext,"and recent Church History, this may not interest you … or will just be incoherent. But without further ado, let me start at the beginning, a lon"
 inc,0.7508023413031696,AI,other,openwebtext,"as a kind of Liberal, who pretends to work for freedom, but in the end increases the size of government, taking away people’s rights, and is ver"
. ho,0.7506591740159693,AI,punctuation,openwebtext,", 2011 9:26am time to move this thread… people are tired of this story. how about a follow up on the cases where O’Connell is accused of abuse? "
. ho,0.7506591740159693,AI,punctuation,openwebtext," hard it is to keep everyone motivated during rough days or weeks, i.e. how low the lows can be. After a while, if you don't have significant su"
. ho,0.7506591740159693,AI,punctuation,blog,"tzenegger was NOT hot DaintyDewDrop488: and pubes like Johnny's too ... holy crap (yeah, I (Julez) have a poster where his jeans cut off JUST so"
. ho,0.7506591740159693,AI,punctuation,openwebtext,"Without having permission to do so, Petraeus kept in his Arlington, Va. home eight “black books” containing highly classified “Top Secret/Codewo"
. ho,0.7506591740159693,AI,punctuation,openwebtext,"ssible server) nor images stored behind authentication mechanisms, e.g. hotmail or yahoo mailboxes, password protected sites, etc. To display th"
. ho,0.7506591740159693,AI,punctuation,blog,"/16/04, 3:06 PM mrRee: what's up mr joe? mrJoe: hey, not a whole lot... how's it goin mrRee: good ... just got done giving cloey a bath... you k"
joy,0.7470403470018104,AI,other,openwebtext,"gh,"" he replied. ""I was thankful that he was around to just have this joy around.""  ""When I first met Anita, I thought, 'Wow, she's pretty, she"
joy,0.7470403470018104,AI,other,openwebtext," knife. ...It was something that she accepted. It was something she enjoyed. It was not anything that she objected to.""  But what about Anita's"
joy,0.7470403470018104,AI,other,openwebtext," was my hobby, my passion, and my way of learning. Like most kids I enjoyed computer games. When my folks gave me a computer as a reward for ma"
joy,0.7470403470018104,AI,other,openwebtext," problems. I see myself taking on new and exciting challenges in an enjoyable environment and hopefully this will be with your company.""  Do no"
joy,0.7470403470018104,AI,other,openwebtext,"ted seductively, in a way that the soon-to-be replaced master finds enjoyable. The level of comfort achieved dictates exactly what you can get "
joy,0.7470403470018104,AI,other,openwebtext,ntally abusive upbringing himself) he would invite sick children to enjoy themselves at his fair. It was philanthropic. Now this established tr
joy,0.7470403470018104,AI,other,openwebtext,"your calls and let you take her out, but that is simply because she enjoys free stuff.  And who doesn’t?! Think about it.  You take this woman "
joy,0.7470403470018104,AI,other,openwebtext,vital. Maybe your mission is to build a successful business or just enjoy life to the fullest. Perhaps you simply want to enjoy spending time w
joy,0.7470403470018104,AI,other,openwebtext, now from when we first started. Running a business is so much more enjoyable now. We're more confident. We're more patient. We fight less. We 
joy,0.7470403470018104,AI,other,openwebtext," the first time, publicly challenging those in power (who typically enjoyed automatic access to the media). Congress's reaction, as quoted in t"
]. i,0.7383254577585429,AI,punctuation,blog,s just sleepy. the movie took longer than expected [2 and a half hours]. i was shocked to find out it was almost seven when it finished! for tha
]. i,0.7383254577585429,AI,punctuation,paraphrase,"' gestation], although [there is little evidence to support this claim]. ing. The opinion that this is a terrible political move. Government-san"
]. i,0.7383254577585429,AI,punctuation,paraphrase,"ther [net neutrality, the regulatory regime Obama is currently pushing]. is against Title II is a behemoth of broad regulation, [becoming increa"
h as ,0.7322279821504896,AI,other,openwebtext,f-Life). While Valve looked at licensing an engine for the sequel--such as id's Quake III engine--the team concluded that no outside technology w
h as ,0.7322279821504896,AI,other,openwebtext," on the idea of building familial relationships between characters such as Eli Vance, a scientist, and Alyx, his daughter. ""Characters in games d"
h as ,0.7322279821504896,AI,other,openwebtext,"oth set and achieved. Ideally, this should be a professional goal; such as improved time management skills, achieved new performance targets, or "
h as ,0.7322279821504896,AI,other,openwebtext,"t admit to any personal quality that might hamper job performance, such as procrastination, laziness or lack of concentration. Choose something t"
h as ,0.7322279821504896,AI,other,openwebtext,"e you that reference for a job, or happily commit to small favours such as signing off on your work. They should not be an impediment, a threat o"
h as ,0.7322279821504896,AI,other,openwebtext,"st on the surface, is at first hostile to various good characters (such as Luke), just as man’s disordered passions are repulsed by goodness (and"
h as ,0.7322279821504896,AI,other,openwebtext,". Furthermore, Chewbacca is closely associated with Han Solo more, such as human passions are more closely associated with the laity. But, as str"
h as ,0.7322279821504896,AI,other,openwebtext,"cannibalism, and pedophilia, with the number of victims running as high as 300-600 by some accounts - including Henry's own, at times - though th"
h as ,0.7322279821504896,AI,other,openwebtext,"ed some of the most bloodthirsty butchers of the Third Reich - men such as Klaus Barbie, Joseph Mengele, Adolf Eichmann, Otto Skorzeny, and Reinh"
h as ,0.7322279821504896,AI,other,openwebtext,"thief,"" the Times quoted University of Maryland professor Michael Reich as saying. ""Poverty not only diminishes a person's life chances, it steal"
h as ,0.7322279821504896,AI,other,openwebtext," in the county, which is the highest in West Virginia, is twice as high as the national rate, at 21 per 100,000 compared to 10 per 100,000. The n"
oy ,0.7321889376517102,AI,other,openwebtext,"h,"" he replied. ""I was thankful that he was around to just have this joy around.""  ""When I first met Anita, I thought, 'Wow, she's pretty, she'"
oy ,0.7321889376517102,AI,other,openwebtext,"one of five Indians selected by Boudreau and joined Jackie Robinson, Roy Campanella and Don Newcombe as the first black players to be amongst t"
oy ,0.7321889376517102,AI,other,openwebtext,"the job. Also, let the employer know you want the job and you will enjoy working with them. A lack of interest in the job may indicate a lack o"
oy ,0.7321889376517102,AI,other,openwebtext," out on the credibility of their knowledge, you will aggravate and annoy the teacher by presenting yourself as an upstart. They will view you a"
oy ,0.7321889376517102,AI,other,openwebtext,tally abusive upbringing himself) he would invite sick children to enjoy themselves at his fair. It was philanthropic. Now this established tru
oy ,0.7321889376517102,AI,other,openwebtext,"e of aliens heading the Trade Federation (chief among them being Viceroy Nute Gunray), furthermore, have stereotypical Oriental accents, which "
oy ,0.7321889376517102,AI,other,openwebtext,"e 1960’s? Didn’t it immediately become the very tool of Satan to destroy the Church, as the Emperor implemented Anakin to destroy the Galactic "
oy ,0.7321889376517102,AI,other,openwebtext,"o they turned them over to us."" The spooks were only too happy to employ the services of these men, who ""taught [their] SEAL comrades the secre"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"acingly held to her neck:  Anita Smithey: I'm like, ""If you hurt me, you're not going to get away with this. Everyone's gonna know it's you."" ."
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"f the things that I would suggest for her,"" she said.  ""And as a cop you're thinking what?"" Van Sant asked.  ""I'm thinking ... if you are reall"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext," Third time up, Josh said, 'We're going to find out how you do after you're knocked down.' I popped up the first time after they knocked me dow"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"ffer, she stated to him, ""If Larry Doby were white and a free agent, you'd give him $100,000 to sign as a bonus.""[18]:p.37 The press were not t"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"e missed release date to the code theft to the lawsuit with Vivendi, you'll hear directly from Valve about what really happened. And you'll fin"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"ndi, you'll hear directly from Valve about what really happened. And you'll find out about other struggles that have never before been revealed"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,with the objective on your resume and the skills and accomplishments you're communicating to the interviewer. Your answer should be employer-ce
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,rs that the applicant lacks vision and goals.  Describe a major goal you've set for yourself recently.  Give an example of a goal you both set 
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext," public assistance to supply your needs without any effort from you, you've got no incentive to better yourself or your situation,"" explains Re"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"simply solve everything? In this Talented Mr. Ripley-esque thriller, you'll get transported to the remote and dazzling Greek island of Patmos w"
ou',0.7292087377439386,AI,straight_quotes/apostrophe,openwebtext,"ot Apply reveals what happens when nature decides to smash the plans you've made, and derail what you thought was your life.  Shop: Amazon.com "
njoy ,0.7279336837081707,AI,other,openwebtext,"r the job. Also, let the employer know you want the job and you will enjoy working with them. A lack of interest in the job may indicate a lack o"
njoy ,0.7279336837081707,AI,other,openwebtext,entally abusive upbringing himself) he would invite sick children to enjoy themselves at his fair. It was philanthropic. Now this established tru
njoy ,0.7279336837081707,AI,other,openwebtext, vital. Maybe your mission is to build a successful business or just enjoy life to the fullest. Perhaps you simply want to enjoy spending time wi
njoy ,0.7279336837081707,AI,other,openwebtext,"siness or just enjoy life to the fullest. Perhaps you simply want to enjoy spending time with your friends and family, playing sports, traveling "
njoy ,0.7279336837081707,AI,other,openwebtext,"e, and Submerged might be the most acquired of all, but I definitely enjoy it.  24. COMMAND PERFORMANCE (2009)  A Die Hard rip-off where Dolph Lu"
njoy ,0.7279336837081707,AI,other,openwebtext,"ial Calvin and Hobbes  I used to hate writing assignments, but now I enjoy them. I realized that the purpose of writing is to inflate weak ideas,"
njoy ,0.7279336837081707,AI,other,openwebtext,". Sure, there will be some outliers to this, but I know that you all enjoy reading ‘September’ 28 times as much as I enjoy typing it so I am real"
njoy ,0.7279336837081707,AI,other,openwebtext, I know that you all enjoy reading ‘September’ 28 times as much as I enjoy typing it so I am really saving everyone some trouble. I will add this
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"a couple of things. Firstly, please remember to [read through our rules] . If you see a comment that has broken one, it is more effective to rep"
s] .,-1.0909207032174262,Human,punctuation,opinion statements,topics wiki] first. Any questions or concerns? Feel free to [message us] . Happy CMVing!
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"a couple of things. Firstly, please remember to [read through our rules] . If you see a comment that has broken one, it is more effective to rep"
s] .,-1.0909207032174262,Human,punctuation,opinion statements,topics wiki] first. Any questions or concerns? Feel free to [message us] . Happy CMVing!
s] .,-1.0909207032174262,Human,punctuation,opinion statements,ople just believe what they want and [most believe in killing apostates] . This comes at a time when people are becoming more open-minded about 
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"arter of all Nobel Prizes] , and [Atheists who have won 67 Nobel Prizes] . This comes at a time that has seen the greatest innovation in history"
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"a couple of things. Firstly, please remember to [read through our rules] . If you see a comment that has broken one, it is more effective to rep"
s] .,-1.0909207032174262,Human,punctuation,opinion statements,topics wiki] first. Any questions or concerns? Feel free to [message us] . Happy CMVing!
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"a couple of things. Firstly, please remember to [read through our rules] . If you see a comment that has broken one, it is more effective to rep"
s] .,-1.0909207032174262,Human,punctuation,opinion statements,topics wiki] first. Any questions or concerns? Feel free to [message us] . Happy CMVing!
s] .,-1.0909207032174262,Human,punctuation,opinion statements,"lities of a [police state] . Citizens are executed without [due process] . In order to give you a sense of just how long the list actually is, I"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"e's pretty, she's young, she has two kids. Oh, I've never had a sister, that would be amazing,'"" said Stephanie Cline.  Stephanie was just as exc"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"atter who it is. If you say no and they still push themselves upon you, that is rape.'""  This growing conflict reached a flash point on Nov. 19, "
", tha",-1.0999764425063123,Human,punctuation,openwebtext," The segregated arrangement established a pattern, on Doby's first day, that he would be compelled to follow, in spring training and during the r"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"d complain. Even ""fall"" or ""when it's done"" would probably fly. But no, that's far too imprecise for Gabe. Today he wants to make a promise to th"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"Molotov cocktails at the vehicles, which would then gloriously explode, thanks to the physics engine. Other characters would start looting stores"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"to be working with an employer in an increasingly responsible position, that enables me to utilize my talents and work closely with my colleagues"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"sets an example that inspires others to want to teach. In the long run, that's our best chance of turning around the quality of education in this"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,": firstly, the laws of power are more akin to the ingredients of power, that is to say, they are granular elements of a grander framework, behavi"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"he lowest levels, power games play out solely on a micro playing field, that is, people use the laws to influence one another to get respect or m"
", tha",-1.0999764425063123,Human,punctuation,openwebtext,"the Republicans and Democrats have done nothing to stop abortion (yeah, that’s right, the Republicans haven’t done anything).  General Grievous i"
", tha",-1.0999764425063123,Human,punctuation,openwebtext," Paul II thus helped to blow up of the Culture of Death with his … yes, that’s right … Theology of the Body (his pivotal work explaining to the m"
 sai,-1.1047139626740348,Human,other,openwebtext,"experience of my entire life, to have to witness such injustice,"" Drew said.  ""I believe that my mom did what she had to do to escape with her l"
 sai,-1.1047139626740348,Human,other,openwebtext,"""Robert was funny. I mean he could be funny. You know, dynamic,"" Anita said in her only interview. ""I felt like he was really good to me ... He "
 sai,-1.1047139626740348,Human,other,openwebtext,"uding how he and playmates used worn down broom handles for bats, Doby said, ""Growing up in Camden, we didn't have baseball bats. We'd use a tre"
 sai,-1.1047139626740348,Human,other,openwebtext," and pitcher Ray Brown of the Homestead Grays:  My first time up, Josh said, 'We're going to find out if you can hit a fastball.' I singled. Nex"
 sai,-1.1047139626740348,Human,other,openwebtext,"eded so much out of the gate with Half-Life,"" Newell says. ""I think he said to himself, 'Do I really want to put my ego and self-worth at risk a"
 sai,-1.1047139626740348,Human,other,openwebtext,"nd Monica built their own 77-foot boat, the MV Meander, which they now sail around the world).  Harrington's departure was tough on Newell, but "
 sai,-1.1047139626740348,Human,other,openwebtext,"re but mere gambits, the recipes of power are the strategies dictating said gambits.  At the lowest levels, power games play out solely on a mic"
 sai,-1.1047139626740348,Human,other,openwebtext,"ommunicates an implied recognition of the hierarchy, and a respect for said hierarchy. Many leaders are suspicious of new people entering the gr"
 sai,-1.1047139626740348,Human,other,openwebtext,"ices [that] suddenly cried out, and were suddenly silenced” as Obi-Wan said when he sensed the planet’s destruction — a perfect image of abortio"
 sai,-1.1047139626740348,Human,other,openwebtext," desires, without any reference to concepts of good and evil (which he said were only lies). Likewise, the image of a Bounty Hunter (of which th"
 sai,-1.1047139626740348,Human,other,openwebtext,"Garzon’s three children attended the protest with their father. Garzon said O’Connell, responding to a minor domestic disturbance at his home on"
 sai,-1.1047139626740348,Human,other,openwebtext,"if there’s a problem with a particular officer, and try to intervene,” said Capt. Denise Blanchard (pictured), head of internal affairs, when as"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext," you’re telling people bigger than you that their form is bad. Even if it’s objectively true and you meant well, they’re bigger than you so in al"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"nizer (and fellow Colombian) John Jairo Lugo chimed in, “In this case, it’s the same police officer.” “People file complaints with internal affai"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"n January 10, 2011 10:37am Someone explain to me why some people think it’s okay to resist arrest? And then they are shocked and surprised if the"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"l account from 9th May provides the detail of the selections saga, but it’s worth revisiting the experience, as it set the tone for the rest of t"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"ity found himself conflicted. “For the first few days, I thought maybe it’s just me…the Whips asked me ‘Where are you going to work?’ and I said "
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext," odor, too — “the smell of the chemical,” said Galindo. “You can tell, it’s different from mulch and manure. When they sprayed, the smell was dif"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"alking the halls of EPA and urging the agency not to do anything until it’s absolutely sure,” said Goldman, who has noted an increased presence f"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"sonality is the key to being good with women and dating. It’s organic, it’s natural, and it’s who you are.  Deep down, women are attracted to you"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"y to being good with women and dating. It’s organic, it’s natural, and it’s who you are.  Deep down, women are attracted to your personality more"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext," your benefit for the first time, your funding fee is 2.15 percent. If it’s your second time using a VA mortgage, your funding fee is 3.3 percent"
 it’s,-1.105622114200662,Human,curly_apostrophe/quotes,openwebtext,"treamline refinance) fee is only .5%.  Mortgage insurance: 0%, because it’s covered by the funding fee.  Cash out: To 100% loan-to-value. FHA Pur"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,answers,"is belt is going to pull it out and start stabbing people in the neck.','People can say ""it depends on how they're carrying it,"" but the realit"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,answers,"ot from open carriers all the time, and it's perfectly legal to do so.','Unfortunately, by definition an Active shooter is one who is actively "
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles," words bring comfort, not pounding them with proof that they're wrong.','My grandmother is in a nursing home and has what I'd have to imagine i"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"n can be unbearable and it would be repeated needlessly over and over.','Trying to reason with a person who suffers from Alzheimer's is like te"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"t from orbiting, it will fall just as if the flywheel wasn't spinning.','Would it be possible to buy one of these?', ""Even better ELI5 answer: "
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"tball players with gravity that is like what is happening to the gyro.','A lot of people will say ""conservation of angular momentum,"" but that "
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,answers,"ly minor offenses out with little or no bail-just a promise to return.','I have a question. Since the US is under the system innocent until pro"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,answers," if found innocent of the crime can you sue for wrongful imprisonment?','The second question shouldnt be why the court can justify releasing a "
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"'s nothing you can do about it until you get a court to order it back.','ITT: People getting caught on the specifics of the question instead of"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"ies.,So do you want us to explain like your 5 or explain like your 70?','I'm a banker and I have a customer that is determined to do this. He's"
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"ver the duration of the note results in a different spectral envelope.','Oooooo!!! Somebody asked about the best electives we took in college, "
"','",-1.1100811007132445,Human,straight_quotes/apostrophe,news articles,"wer, I just like pink noise better, and my desires hijacked my memory.','In a single word: overtones. URL14 While yes, others have already ment"
sai,-1.1147360511305353,Human,other,openwebtext,"xperience of my entire life, to have to witness such injustice,"" Drew said.  ""I believe that my mom did what she had to do to escape with her l"
sai,-1.1147360511305353,Human,other,openwebtext,"Robert was funny. I mean he could be funny. You know, dynamic,"" Anita said in her only interview. ""I felt like he was really good to me ... He "
